InvoiceDate,InvoiceId,SalesUNit,Qty,NetWeight,CustomerName,LineAmount1,Freight,City,State,ItemName,ProductCategory
23-04-2019,SGE-1920/000469,BKT,30,600,Customer 83,388132.8,1042.66,RANCHI,JH,Item 1,Category 1
24-04-2019,DD-1920/000021,CAN,48,19.92,Customer 101,7729.92,0,RAIGAD,MH,Item 5,Category 3
24-04-2019,SGE-1920/000535,KIT,5,90,Customer 17,24200,275.17,SONEBHANDRA,UP,Item 4,Category 2
24-04-2019,SGE-1920/000535,KIT,10,180,Customer 17,48400,550.34,SONEBHANDRA,UP,Item 4,Category 2
24-04-2019,SGE-1920/000530,CAN,504,209.16,Customer 19,100800,388.83,JALANDHAR CITY,PB,Item 5,Category 3
24-04-2019,SGE-1920/000508,SET,7,168,Customer 49,177644.54,200.06,BILASPUR,CT,Item 3,Category 2
25-04-2019,SGE-1920/000553,BKT,70,1400,Customer 4,668957.94,3261.8,JAIPUR,RJ,Item 1,Category 1
25-04-2019,SGE-1920/000569,CAN,504,209.16,Customer 136,100800,402.58,SILVASSA,DN,Item 5,Category 3
26-04-2019,DD-1920/000023,CAN,10,4.15,Customer 101,1700,0,RAIGAD,MH,Item 5,Category 3
26-04-2019,DD-1920/000023,CAN,440,182.6,Customer 101,74800,0,RAIGAD,MH,Item 5,Category 3
26-04-2019,SGE-1920/000601,BKT,2,40,Customer 177,20916,66.11,KOTTAYAM,KL,Item 1,Category 1
27-04-2019,SGE-1920/000674,CAN,120,49.8,Customer 99,31435.2,100.69,LUDHIANA,PB,Item 5,Category 3
27-04-2019,SGE-1920/000675,CAN,504,209.16,Customer 104,100800,390.83,KOTA,RJ,Item 5,Category 3
27-04-2019,SGE-1920/000640,BKT,120,2400,Customer 17,806760,3384.03,SONEBHANDRA,UP,Item 1,Category 1
27-04-2019,SGE-1920/000648,CAN,60,24.9,Customer 32,15717.6,31.85,CHANDIGARH,CH,Item 5,Category 3
27-04-2019,SGE-1920/000656,SET,1,24,Customer 149,22629.91,51.54,KUTCH,GJ,Item 2,Category 2
27-04-2019,SGE-1920/000629,CAN,12,4.98,Customer 55,3143.52,9.94,GODAVARIKHANI,TS,Item 5,Category 3
27-04-2019,SGE-1920/000663,CAN,20,8.3,Customer 92,4802.6,10.04,LUCKNOW,UP,Item 5,Category 3
29-04-2019,SGE-1920/000680,SET,9,216,Customer 90,236953.38,506.56,MUMBAI,MH,Item 2,Category 2
29-04-2019,SGE-1920/000704,KIT,400,7200,Customer 9,773836,804.79,ANGUL,OR,Item 4,Category 2
29-04-2019,SGE-1920/000684,CAN,504,209.16,Customer 22,100800,386.83,VADODARA,GJ,Item 5,Category 3
29-04-2019,SGE-1920/000683,SET,6,144,Customer 7,131144.83,344.95,GOA,GA,Item 2,Category 2
30-04-2019,DD-1920/000035,CAN,10,4.15,Customer 46,1700,0,BHARUCH,GJ,Item 5,Category 3
30-04-2019,DD-1920/000035,CAN,40,16.6,Customer 46,6800,0,BHARUCH,GJ,Item 5,Category 3
30-04-2019,DD-1920/000036,CAN,190,78.85,Customer 46,32300,0,BHARUCH,GJ,Item 5,Category 3
30-04-2019,DD-1920/000032,CAN,10,4.15,Customer 130,1700,0,SILVASSA,DN,Item 5,Category 3
30-04-2019,DD-1920/000032,CAN,290,120.35,Customer 130,49300,0,SILVASSA,DN,Item 5,Category 3
30-04-2019,DD-1920/000038,BKT,75,1500,Customer 178,360000,0,MUMBAI,MH,Item 1,Category 1
30-04-2019,DD-1920/000039,BKT,50,1000,Customer 178,240000,0,MUMBAI,MH,Item 1,Category 1
30-04-2019,SGE-1920/000722,SET,2,48,Customer 90,52656.31,112.83,MUMBAI,MH,Item 2,Category 2
30-04-2019,SGE-1920/000751,SET,4,96,Customer 90,105312.61,227.67,MUMBAI,MH,Item 2,Category 2
30-04-2019,SGE-1920/000892,CAN,48,19.92,Customer 179,9720,40.53,FARIDABAD,HR,Item 5,Category 3
30-04-2019,SGE-1920/000795,SET,5,120,Customer 4,104830.2,212.85,JAIPUR,RJ,Item 2,Category 2
30-04-2019,SGE-1920/000780,SET,13,312,Customer 4,324474.79,684.12,JAIPUR,RJ,Item 2,Category 2
30-04-2019,SGE-1920/000775,CAN,1032,428.28,Customer 4,202272,786.36,JAIPUR,RJ,Item 5,Category 3
30-04-2019,SGE-1920/000756,BKT,50,1000,Customer 4,456102.9,1539.35,JAIPUR,RJ,Item 1,Category 1
30-04-2019,SGE-1920/000835,CAN,16,6.64,Customer 40,4191.36,6.53,HYDERABAD,TS,Item 5,Category 3
30-04-2019,SGE-1920/000753,BKT,50,1000,Customer 33,472995.6,1556.92,BHILWARA,RJ,Item 1,Category 1
30-04-2019,SGE-1920/000755,BKT,25,500,Customer 33,228051.45,770.17,BHILWARA,RJ,Item 1,Category 1
30-04-2019,ST/MR-552/18/000047,BKT,-132,-2640,Customer 54,-449856,9136.1,Chandrapur,MH,Item 1,Category 1
30-04-2019,SGE-1920/000869,BKT,132,2640,Customer 54,449856,9136.1,Chandrapur,MH,Item 1,Category 1
30-04-2019,SGE-1920/000891,BKT,132,2640,Customer 54,449856,3452.76,Chandrapur,MH,Item 1,Category 1
30-04-2019,SGE-1920/000842,BKT,41,820,Customer 9,345826.8,359.66,ANGUL,OR,Item 1,Category 1
30-04-2019,SGE-1920/000845,KIT,360,6480,Customer 9,696452.4,724.31,ANGUL,OR,Item 4,Category 2
30-04-2019,SGE-1920/000848,KIT,5,90,Customer 18,24543.75,112.87,BHIWADI,RJ,Item 4,Category 2
30-04-2019,SGE-1920/000752,BKT,7,140,Customer 83,90564.32,243.85,RANCHI,JH,Item 1,Category 1
30-04-2019,SGE-1920/000816,BKT,25,500,Customer 180,264000,680.43,BOKARO,JH,Item 1,Category 1
30-04-2019,SGE-1920/000816,SET,9,216,Customer 180,241401.6,622.19,BOKARO,JH,Item 3,Category 2
30-04-2019,SGE-1920/000806,CAN,48,19.92,Customer 91,12767.04,22.6,ROURKELA,OR,Item 5,Category 3
30-04-2019,DD-1920/000029,BKT,12,240,Customer 160,97200,0,DARLAGHAT,HP,Item 1,Category 1
30-04-2019,SGE-1920/000757,BKT,1,20,Customer 181,11440,33.9,JAMSHEDPUR,JH,Item 1,Category 1
04-05-2019,SGE-1920/000928,CAN,14,5.81,Customer 170,3667.44,0,ANGUL,OR,Item 5,Category 3
04-05-2019,SGE-1920/000918,KIT,1,18,Customer 18,4908.75,23,BHIWADI,RJ,Item 4,Category 2
07-05-2019,SGE-1920/000956,BKT,63,1260,Customer 54,214704,1565.29,Chandrapur,MH,Item 1,Category 1
07-05-2019,SGE-1920/000942,KIT,3,54,Customer 147,22161,197.05,BAHADURGARH,HR,Item 4,Category 2
09-05-2019,SGE-1920/000979,CAN,120,49.8,Customer 87,30463.2,75.73,BELGAUM,KA,Item 5,Category 3
10-05-2019,SGE-1920/001013,BKT,2,40,Customer 61,19262.94,42.59,PALGHAR,MH,Item 1,Category 1
10-05-2019,SGE-1920/001027,CAN,12,4.98,Customer 35,3489.31,8.64,PUNE,MH,Item 5,Category 3
11-05-2019,DD-1920/000048,CAN,490,203.35,Customer 46,83300,0,BHARUCH,GJ,Item 5,Category 3
11-05-2019,SGE-1920/001059,CAN,12,4.98,Customer 92,2881.56,6.11,LUCKNOW,UP,Item 5,Category 3
11-05-2019,SGE-1920/001046,BKT,1,20,Customer 18,12307.63,37.7,BHIWADI,RJ,Item 1,Category 1
11-05-2019,SGE-1920/001047,BKT,12,240,Customer 182,155232,418.72,ADITYAPUR,JH,Item 1,Category 1
11-05-2019,SGE-1920/001048,BKT,3,60,Customer 159,35185.43,225.45,KANPUR,UP,Item 1,Category 1
13-05-2019,SGE-1920/001067,BKT,75,1500,Customer 90,360000,0,MUMBAI,MH,Item 1,Category 1
13-05-2019,SGE-1920/001068,BKT,50,1000,Customer 90,240000,0,MUMBAI,MH,Item 1,Category 1
13-05-2019,SGE-1920/001080,KIT,9,162,Customer 56,54622.7,236.81,AHMEDABAD,GJ,Item 4,Category 2
13-05-2019,SGE-1920/001092,BKT,50,1000,Customer 4,478626.5,1562.77,JAIPUR,RJ,Item 1,Category 1
13-05-2019,SGE-1920/001096,BKT,5,100,Customer 38,52705,161.81,GHAZIABAD,UP,Item 1,Category 1
15-05-2019,DD-1920/000054,CAN,40,16.6,Customer 183,6441.6,0,MUMBAI,MH,Item 5,Category 3
15-05-2019,DD-1920/000054,CAN,60,24.9,Customer 183,10200,0,MUMBAI,MH,Item 5,Category 3
15-05-2019,SGE-1920/001154,KIT,1,18,Customer 74,6500.14,20,GANDHIDHAM,GJ,Item 4,Category 2
15-05-2019,SGE-1920/001175,CAN,6,2.49,Customer 82,1674.37,0,DELHI,DL,Item 5,Category 3
15-05-2019,SGE-1920/001168,BKT,12,240,Customer 80,72028.8,329.91,RAIPUR,CT,Item 1,Category 1
17-05-2019,ST/MR-HO/18/000017,BKT,-50,-1000,Customer 178,-240000,0,MUMBAI,MH,Item 1,Category 1
17-05-2019,ST/MR-HO/18/000018,BKT,-75,-1500,Customer 178,-360000,0,MUMBAI,MH,Item 1,Category 1
18-05-2019,DD-1920/000058,BKT,50,1000,Customer 46,402020,0,BHARUCH,GJ,Item 1,Category 1
18-05-2019,SGE-1920/001202,BKT,40,800,Customer 13,235200,1757.03,VAPI,GJ,Item 1,Category 1
20-05-2019,SGE-1920/001224,BKT,10,200,Customer 24,58800,274.15,BHARUCH,GJ,Item 1,Category 1
20-05-2019,SGE-1920/001230,CAN,100,41.5,Customer 48,26196,84.24,SONEBHANDRA,UP,Item 5,Category 3
20-05-2019,SGE-1920/001222,SET,5,120,Customer 33,116278.42,259.59,BHILWARA,RJ,Item 2,Category 2
20-05-2019,SGE-1920/001229,CAN,30,12.45,Customer 49,6000,17,BILASPUR,CT,Item 5,Category 3
20-05-2019,SGE-1920/001235,CAN,5,2.08,Customer 69,1648.72,0,CHANDIGARH,CH,Item 5,Category 3
20-05-2019,SGE-1920/001220,BKT,1,20,Customer 184,10961.6,128.25,PONDICHERRY,PY,Item 1,Category 1
21-05-2019,DD-1920/000061,CAN,10,4.15,Customer 46,1700,0,BHARUCH,GJ,Item 5,Category 3
21-05-2019,DD-1920/000061,BKT,67,1340,Customer 46,538706.8,0,BHARUCH,GJ,Item 1,Category 1
21-05-2019,SGE-1920/001245,KIT,15,270,Customer 7,93258.27,411.99,GOA,GA,Item 4,Category 2
22-05-2019,SGE-1920/001258,SET,3,72,Customer 89,81026.89,228.36,AHMEDABAD,GJ,Item 3,Category 2
22-05-2019,SGE-1920/001258,BKT,12,240,Customer 89,103032,290.37,AHMEDABAD,GJ,Item 1,Category 1
22-05-2019,SGE-1920/001259,CAN,20,8.3,Customer 105,5941.32,0,CHANDAULI,UP,Item 5,Category 3
22-05-2019,SGE-1920/001260,BKT,75,1500,Customer 17,453900,2072.06,SONEBHANDRA,UP,Item 1,Category 1
22-05-2019,SGE-1920/001261,BKT,25,500,Customer 77,316050,861.69,JAMSHEDPUR,JH,Item 1,Category 1
22-05-2019,SGE-1920/001262,BKT,18,360,Customer 124,170316,561.45,COIMBATORE,TN,Item 1,Category 1
22-05-2019,SGE-1920/001290,SET,3,72,Customer 49,60893.08,150.33,BILASPUR,CT,Item 2,Category 2
22-05-2019,SGE-1920/001291,SET,3,72,Customer 49,60893.08,150.33,BILASPUR,CT,Item 2,Category 2
23-05-2019,DD-1920/000068,BKT,1,20,Customer 78,8040.4,0,SURAT,GJ,Item 1,Category 1
23-05-2019,DD-1920/000074,CAN,10,4.15,Customer 130,1700,0,SILVASSA,DN,Item 5,Category 3
23-05-2019,DD-1920/000074,CAN,218,90.47,Customer 130,37060,0,SILVASSA,DN,Item 5,Category 3
23-05-2019,DD-1920/000075,BKT,25,500,Customer 1,201010,0,JAMNAGAR,GJ,Item 1,Category 1
23-05-2019,SGE-1920/001347,CAN,1008,418.32,Customer 74,197568,570,GANDHIDHAM,GJ,Item 5,Category 3
23-05-2019,SGE-1920/001344,BKT,25,500,Customer 86,130000,668.2,INDORE,MP,Item 1,Category 1
23-05-2019,SGE-1920/001300,BKT,50,1000,Customer 77,632100,1710.73,JAMSHEDPUR,JH,Item 1,Category 1
23-05-2019,SGE-1920/001305,SET,17,408,Customer 49,375567.39,873.89,BILASPUR,CT,Item 3,Category 2
23-05-2019,SGE-1920/001303,SET,12,288,Customer 49,243572.31,571.02,BILASPUR,CT,Item 2,Category 2
23-05-2019,SGE-1920/001303,SET,7,168,Customer 49,154645.39,362.54,BILASPUR,CT,Item 3,Category 2
23-05-2019,SGE-1920/001329,SET,16,384,Customer 49,324763.08,747.37,BILASPUR,CT,Item 2,Category 2
23-05-2019,SGE-1920/001328,BKT,2,40,Customer 57,15770,59.4,AHMEDABAD,GJ,Item 1,Category 1
24-05-2019,SGE-1920/001398,SET,6,144,Customer 7,140473.73,394.89,GOA,GA,Item 2,Category 2
25-05-2019,SGE-1920/001418,SET,2,48,Customer 86,48587.95,98.22,INDORE,MP,Item 2,Category 2
25-05-2019,SGE-1920/001470,CAN,24,9.96,Customer 126,6481.44,14,RAIGARH,CT,Item 5,Category 3
25-05-2019,SGE-1920/001472,BKT,1,20,Customer 185,8488.44,30.83,JAIPUR,RJ,Item 1,Category 1
25-05-2019,SGE-1920/001425,SET,3,72,Customer 171,87761.09,232.83,GOA,GA,Item 2,Category 2
25-05-2019,SGE-1920/001403,CAN,22,9.13,Customer 35,6397.06,10.91,PUNE,MH,Item 5,Category 3
25-05-2019,SGE-1920/001479,BKT,25,500,Customer 108,70300,0,BELLARY,KA,Item 1,Category 1
27-05-2019,DD-1920/000078,CAN,10,4.15,Customer 186,3711.1,0,NELLORE,AP,Item 5,Category 3
27-05-2019,SGE-1920/001484,CAN,100,41.5,Customer 53,23794.7,66.33,LUDHIANA,PB,Item 5,Category 3
28-05-2019,SGE-1920/001518,SET,6,144,Customer 16,143825.68,324.45,BHOPAL,MP,Item 2,Category 2
28-05-2019,SGE-1920/001547,BKT,25,500,Customer 16,130500,670.72,BHOPAL,MP,Item 1,Category 1
28-05-2019,SGE-1920/001523,BKT,125,2500,Customer 17,756500,3451.76,SONEBHANDRA,UP,Item 1,Category 1
28-05-2019,SGE-1920/001548,SET,14,336,Customer 100,236880,662.39,Bhubaneswar,OR,Item 2,Category 2
28-05-2019,SGE-1920/001548,SET,3,72,Customer 100,51480,143.95,Bhubaneswar,OR,Item 3,Category 2
29-05-2019,SGE-1920/001577,CAN,24,9.96,Customer 29,6287.04,18.48,VIJAYWADA,AP,Item 5,Category 3
31-05-2019,DD-1920/000088,CAN,10,4.15,Customer 46,1610.4,0,BHARUCH,GJ,Item 5,Category 3
31-05-2019,DD-1920/000088,BKT,50,1000,Customer 46,402020,0,BHARUCH,GJ,Item 1,Category 1
31-05-2019,DD-1920/000085,CAN,20,8.3,Customer 101,3220.8,0,RAIGAD,MH,Item 5,Category 3
31-05-2019,DD-1920/000085,CAN,14,5.81,Customer 101,2380,0,RAIGAD,MH,Item 5,Category 3
31-05-2019,DD-1920/000085,CAN,236,97.94,Customer 101,40120,0,RAIGAD,MH,Item 5,Category 3
31-05-2019,DD-1920/000089,BKT,26,520,Customer 25,209050.4,0,JAMNAGAR,GJ,Item 1,Category 1
31-05-2019,SGE-1920/001792,KIT,15,270,Customer 140,75322.5,618.34,HARIHAR,KA,Item 4,Category 2
31-05-2019,SGE-1920/001796,BKT,30,600,Customer 140,204180,1243.47,HARIHAR,KA,Item 1,Category 1
31-05-2019,SGE-1920/001778,CAN,14,5.81,Customer 53,3331.26,9.9,LUDHIANA,PB,Item 5,Category 3
31-05-2019,SGE-1920/001730,SET,8,192,Customer 82,193190.4,420.92,DELHI,DL,Item 3,Category 2
31-05-2019,SGE-1920/001808,SET,14,336,Customer 56,315547.55,708.17,AHMEDABAD,GJ,Item 3,Category 2
31-05-2019,SGE-1920/001789,CAN,18,7.47,Customer 31,4715.28,9.47,BALLARPUR,MH,Item 5,Category 3
31-05-2019,SGE-1920/001816,KIT,844,15192,Customer 126,1899000,18024.96,RAIGARH,CT,Item 4,Category 2
31-05-2019,SGE-1920/001746,BKT,303,6060,Customer 126,1545300,8062.11,RAIGARH,CT,Item 1,Category 1
31-05-2019,SGE-1920/001817,KIT,11,198,Customer 4,59976.42,1090.81,JAIPUR,RJ,Item 4,Category 2
31-05-2019,SGE-1920/001708,BKT,25,500,Customer 63,157950,535,VERAVAL,GJ,Item 1,Category 1
31-05-2019,SGE-1920/001629,CAN,12,4.98,Customer 96,3597.2,0,BANGALORE,KA,Item 5,Category 3
31-05-2019,SGE-1920/001783,CAN,240,99.6,Customer 38,48000,184.92,GHAZIABAD,UP,Item 5,Category 3
31-05-2019,SGE-1920/001678,SET,3,72,Customer 62,70256.38,172.08,NAGPUR,MH,Item 2,Category 2
31-05-2019,SGE-1920/001647,SET,1,24,Customer 49,24819.05,47.81,BILASPUR,CT,Item 3,Category 2
31-05-2019,SGE-1920/001764,SET,5,120,Customer 149,113149.55,252.68,KUTCH,GJ,Item 2,Category 2
31-05-2019,SGE-1920/001782,CAN,1008,418.32,Customer 13,197568,770.47,VAPI,GJ,Item 5,Category 3
31-05-2019,SGE-1920/001686,BKT,15,300,Customer 42,114664.5,439.25,RAIGAD,MH,Item 1,Category 1
31-05-2019,SGE-1920/001794,KIT,20,360,Customer 80,69208,801.98,RAIPUR,CT,Item 4,Category 2
31-05-2019,SGE-1920/001690,BKT,5,100,Customer 57,39425,148,AHMEDABAD,GJ,Item 1,Category 1
31-05-2019,SGE-1920/001774,CAN,6,2.49,Customer 67,1539.34,2.66,MEERUT,UP,Item 5,Category 3
31-05-2019,SGE-1920/001691,CAN,12,4.98,Customer 44,3240.72,0,VISAKHAPATNAM,AP,Item 5,Category 3
31-05-2019,SGE-1920/001692,CAN,6,2.49,Customer 44,1620.36,0,VISAKHAPATNAM,AP,Item 5,Category 3
31-05-2019,SGE-1920/001687,BKT,25,500,Customer 128,176665,535,NAGPUR,MH,Item 1,Category 1
31-05-2019,SGE-1920/001819,BKT,20,400,Customer 58,131220,617.84,TRICHY,TN,Item 1,Category 1
31-05-2019,SGE-1920/001703,BKT,10,200,Customer 182,126420,346.48,ADITYAPUR,JH,Item 1,Category 1
31-05-2019,SGE-1920/001679,KIT,25,450,Customer 100,126150,131.2,Bhubaneswar,OR,Item 4,Category 2
05-06-2019,DD-1920/000091,BKT,10,200,Customer 46,80404,0,BHARUCH,GJ,Item 1,Category 1
06-06-2019,DD-1920/000092,CAN,50,20.75,Customer 163,8500,0,BHARUCH,GJ,Item 5,Category 3
06-06-2019,SGE-1920/001869,BKT,10,200,Customer 91,84763.8,88.15,ROURKELA,OR,Item 1,Category 1
06-06-2019,SGE-1920/001869,KIT,25,450,Customer 91,126182.48,131.23,ROURKELA,OR,Item 4,Category 2
08-06-2019,SGE-1920/001919,CAN,2016,836.64,Customer 4,395136,1545.94,JAIPUR,RJ,Item 5,Category 3
10-06-2019,SGE-1920/001933,CAN,1008,418.32,Customer 24,197568,768.47,BHARUCH,GJ,Item 5,Category 3
10-06-2019,SGE-1920/001940,CAN,1,0.42,Customer 175,149.89,0,JALGAON,MH,Item 5,Category 3
11-06-2019,SGE-1920/001948,CAN,9,3.74,Customer 137,2697.9,4.43,PUNE,MH,Item 5,Category 3
12-06-2019,DD-1920/000097,CAN,150,62.25,Customer 30,25500,0,AHMEDABAD,GJ,Item 5,Category 3
12-06-2019,SGE-1920/001977,BKT,4,80,Customer 90,49637.95,136.62,MUMBAI,MH,Item 1,Category 1
12-06-2019,SGE-1920/001983,CAN,12,4.98,Customer 96,3597.2,0,BANGALORE,KA,Item 5,Category 3
12-06-2019,SGE-1920/001986,CAN,120,49.8,Customer 77,38423.42,70.19,JAMSHEDPUR,JH,Item 5,Category 3
12-06-2019,SGE-1920/001966,SET,7,168,Customer 187,177844.8,402.08,AKOLA,MH,Item 2,Category 2
12-06-2019,SGE-1920/001976,CAN,60,24.9,Customer 173,16743.72,54.91,KOTHAGUDEM,AP,Item 5,Category 3
13-06-2019,SGE-1920/002006,CAN,24,9.96,Customer 96,7194.4,0,BANGALORE,KA,Item 5,Category 3
13-06-2019,SGE-1920/002017,BKT,20,400,Customer 92,129600,560.78,LUCKNOW,UP,Item 1,Category 1
14-06-2019,SGE-1920/002042,CAN,505,209.58,Customer 95,101000,390.04,CHENNAI,TN,Item 5,Category 3
14-06-2019,SGE-1920/002043,BKT,5,100,Customer 4,33615,141.96,JAIPUR,RJ,Item 1,Category 1
14-06-2019,SGE-1920/002039,CAN,1032,428.28,Customer 33,202272,790.36,BHILWARA,RJ,Item 5,Category 3
14-06-2019,SGE-1920/002045,BKT,30,600,Customer 57,176400,823.46,AHMEDABAD,GJ,Item 1,Category 1
14-06-2019,SGE-1920/002052,CAN,10,4.15,Customer 112,2929.59,0,KATNI,MP,Item 5,Category 3
15-06-2019,DD-1920/000098,BKT,12,240,Customer 1,96484.8,0,JAMNAGAR,GJ,Item 1,Category 1
15-06-2019,SGE-1920/002069,CAN,10,4.15,Customer 86,2700.6,5.5,INDORE,MP,Item 5,Category 3
17-06-2019,SGE-1920/002088,SET,9,216,Customer 89,221641.08,475.51,AHMEDABAD,GJ,Item 2,Category 2
17-06-2019,SGE-1920/002086,SET,1,24,Customer 4,21991.2,49.87,JAIPUR,RJ,Item 2,Category 2
17-06-2019,SGE-1920/002117,KIT,8,144,Customer 38,42120,223.8,GHAZIABAD,UP,Item 4,Category 2
17-06-2019,SGE-1920/002096,BKT,15,300,Customer 182,189630,517.22,ADITYAPUR,JH,Item 1,Category 1
18-06-2019,DD-1920/000100,CAN,15,6.23,Customer 65,2415.6,0,VADODARA,GJ,Item 5,Category 3
18-06-2019,SGE-1920/002153,CAN,180,74.7,Customer 110,25848,0,GURGAON,HR,Item 5,Category 3
18-06-2019,SGE-1920/002147,SET,1,24,Customer 171,29253.6,59.05,GOA,GA,Item 2,Category 2
19-06-2019,SGE-1920/002175,BKT,26,520,Customer 16,135720,695.15,BHOPAL,MP,Item 1,Category 1
19-06-2019,SGE-1920/002196,BKT,15,300,Customer 86,78000,401.12,INDORE,MP,Item 1,Category 1
19-06-2019,SGE-1920/002166,CAN,50,20.75,Customer 126,13503,43.04,RAIGARH,CT,Item 5,Category 3
19-06-2019,SGE-1920/002162,SET,1,24,Customer 4,23295.54,54.62,JAIPUR,RJ,Item 2,Category 2
19-06-2019,SGE-1920/002171,CAN,216,89.64,Customer 40,58332.96,167.77,HYDERABAD,TS,Item 5,Category 3
19-06-2019,SGE-1920/002181,CAN,36,14.94,Customer 151,9430.56,18.83,KANPUR,UP,Item 5,Category 3
19-06-2019,SGE-1920/002169,CAN,510,211.65,Customer 5,86483.25,379.94,GURGAON,HR,Item 5,Category 3
19-06-2019,SGE-1920/002189,KIT,20,360,Customer 5,127889.28,485.63,GURGAON,HR,Item 4,Category 2
20-06-2019,SGE-1920/002212,CAN,40,16.6,Customer 37,8000,20.35,HARIDWAR,UT,Item 5,Category 3
20-06-2019,SGE-1920/002223,KIT,10,180,Customer 69,52693.28,254.8,CHANDIGARH,CH,Item 4,Category 2
20-06-2019,SGE-1920/002251,SET,10,240,Customer 58,277797.6,613.15,TRICHY,TN,Item 2,Category 2
21-06-2019,DD-1920/000103,CAN,14,5.81,Customer 130,2380,0,SILVASSA,DN,Item 5,Category 3
21-06-2019,DD-1920/000103,CAN,111,46.07,Customer 130,18870,0,SILVASSA,DN,Item 5,Category 3
21-06-2019,SGE-1920/002278,SET,1,24,Customer 38,17728.8,45.88,GHAZIABAD,UP,Item 3,Category 2
21-06-2019,SGE-1920/002252,KIT,320,5760,Customer 9,619068.8,643.83,ANGUL,OR,Item 4,Category 2
21-06-2019,SGE-1920/002263,CAN,24,9.96,Customer 188,6805.51,7.08,NEW DELHI,DL,Item 5,Category 3
22-06-2019,SGE-1920/002302,CAN,12,4.98,Customer 55,3240.72,6.89,GODAVARIKHANI,TS,Item 5,Category 3
22-06-2019,SGE-1920/002306,BKT,88,1760,Customer 9,742262.4,771.95,ANGUL,OR,Item 1,Category 1
22-06-2019,SGE-1920/002306,KIT,120,2160,Customer 9,232150.8,241.44,ANGUL,OR,Item 4,Category 2
24-06-2019,SGE-1920/002327,SET,2,48,Customer 86,48587.95,111.79,INDORE,MP,Item 2,Category 2
25-06-2019,DD-1920/000106,BKT,20,400,Customer 46,160808,0,BHARUCH,GJ,Item 1,Category 1
25-06-2019,SGE-1920/002349,CAN,1032,428.28,Customer 4,202272,791.36,JAIPUR,RJ,Item 5,Category 3
25-06-2019,SGE-1920/002348,SET,6,144,Customer 149,135779.46,302.3,KUTCH,GJ,Item 2,Category 2
25-06-2019,SGE-1920/002350,BKT,10,200,Customer 128,70666,215,NAGPUR,MH,Item 1,Category 1
26-06-2019,SGE-1920/002437,BKT,8,160,Customer 4,76580.24,249.64,JAIPUR,RJ,Item 1,Category 1
26-06-2019,SGE-1920/002436,BKT,50,1000,Customer 77,646800,1737.67,JAMSHEDPUR,JH,Item 1,Category 1
26-06-2019,SGE-1920/002372,SET,7,168,Customer 171,204775.2,450.85,GOA,GA,Item 2,Category 2
27-06-2019,SGE-1920/002481,SET,25,600,Customer 75,530825.04,1311.49,JHARSUGUDA,OR,Item 2,Category 2
27-06-2019,SGE-1920/002463,CAN,12,4.98,Customer 53,2855.36,7.47,LUDHIANA,PB,Item 5,Category 3
27-06-2019,SGE-1920/002484,BKT,105,2100,Customer 64,646380,4241.4,SECUNDRABAD,TS,Item 1,Category 1
27-06-2019,SGE-1920/002475,BKT,55,1100,Customer 77,711480,1911.94,JAMSHEDPUR,JH,Item 1,Category 1
27-06-2019,SGE-1920/002454,CAN,120,49.8,Customer 5,20349,61.06,GURGAON,HR,Item 5,Category 3
27-06-2019,SGE-1920/002461,BKT,15,300,Customer 59,73920,400.69,KALLETTUMKARA,KL,Item 1,Category 1
28-06-2019,SGE-1920/002530,BKT,15,300,Customer 53,137025,463.24,LUDHIANA,PB,Item 1,Category 1
28-06-2019,SGE-1920/002530,BKT,12,240,Customer 53,109620,370.58,LUDHIANA,PB,Item 1,Category 1
28-06-2019,SGE-1920/002490,CAN,200,83,Customer 17,50645.6,111.83,SONEBHANDRA,UP,Item 5,Category 3
28-06-2019,SGE-1920/002528,SET,3,72,Customer 77,88112.16,179.8,JAMSHEDPUR,JH,Item 2,Category 2
28-06-2019,SGE-1920/002495,BKT,3,60,Customer 184,30583.17,95.81,PONDICHERRY,PY,Item 1,Category 1
29-06-2019,SGE-1920/002547,CAN,1500,622.5,Customer 4,294000,1150.76,JAIPUR,RJ,Item 5,Category 3
30-06-2019,DD-1920/000119,CAN,10,4.15,Customer 46,1700,0,BHARUCH,GJ,Item 5,Category 3
30-06-2019,DD-1920/000122,CAN,16,6.64,Customer 30,2720,0,AHMEDABAD,GJ,Item 5,Category 3
30-06-2019,DD-1920/000123,SQM,72,1021.68,Customer 189,309600,0,MATHURA,UP,Item 4,Category 1
30-06-2019,SGE-1920/002661,CAN,1008,418.32,Customer 24,197568,775.47,BHARUCH,GJ,Item 5,Category 3
30-06-2019,SGE-1920/002746,SET,4,96,Customer 16,91922.4,215.47,BHOPAL,MP,Item 3,Category 2
30-06-2019,SGE-1920/002746,SET,21,504,Customer 16,440026.78,1031.45,BHOPAL,MP,Item 2,Category 2
30-06-2019,SGE-1920/002728,CAN,13,5.4,Customer 137,3896.97,7.85,PUNE,MH,Item 5,Category 3
30-06-2019,SGE-1920/002737,CAN,8,3.32,Customer 53,1903.58,4.16,LUDHIANA,PB,Item 5,Category 3
30-06-2019,SGE-1920/002655,SET,12,288,Customer 56,275598.72,616.62,AHMEDABAD,GJ,Item 3,Category 2
30-06-2019,SGE-1920/002635,CAN,504,209.16,Customer 64,100800,389.83,SECUNDRABAD,TS,Item 5,Category 3
